Domain Code,Domain,Area Code (M49),Country,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","3818","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","2643","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","4246","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","7385","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","4812","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","4164","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","4043","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","10875","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","6109","E","Estimated value"
"QV","Value of Agricultural Production","462","Maldives","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","1337","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","2672764","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","3392989","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","3277234","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","3824876","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","5004905","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","5543128","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","5412187","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","6988324","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","6812160","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","6733626","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","6497018","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","5760062","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","6450143","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","7075747","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","8244627","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","7727283","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","8585183","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","9172652","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","113160","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","109657","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","115582","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","135069","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","160007","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","141261","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","132999","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","141321","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","132751","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","144353","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","138175","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","129742","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","127641","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","143271","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","105324","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","106133","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","103098","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","105359","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","478521","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","443588","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","404846","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","406013","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","469863","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","420066","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","412641","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","452736","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","445055","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","448562","E","Estimated value"
